Tanggal,Wilayah,Seri,Penjualan Harian (Unit),Sumber,Status,Avg_Sales,Max_Sales,Avg_LT,Max_LT,Safety_Stock,Reorder_Point
2024-12-18,Asia,Redmi,202082.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-12-18,Europe,Redmi,83620.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-12-18,Latin America,Redmi,34842.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-12-18,Middle East & Africa,Redmi,27873.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-12-18,Asia,Xiaomi Flagship,23830.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-12-18,Europe,Xiaomi Flagship,9861.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-12-18,Latin America,Xiaomi Flagship,4109.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-12-18,Middle East & Africa,Xiaomi Flagship,3287.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-12-18,Asia,POCO,33998.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-12-18,Europe,POCO,14068.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-12-18,Latin America,POCO,5862.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-12-18,Middle East & Africa,POCO,4689.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-12-18,Asia,Black Shark,5402.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-12-18,Europe,Black Shark,2235.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-12-18,Latin America,Black Shark,931.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-12-18,Middle East & Africa,Black Shark,745.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-12-18,Asia,Other,20653.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-12-18,Europe,Other,8546.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-12-18,Latin America,Other,3561.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-12-18,Middle East & Africa,Other,2849.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-12-19,Asia,Redmi,206286.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-12-19,Europe,Redmi,85360.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-12-19,Latin America,Redmi,35567.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-12-19,Middle East & Africa,Redmi,28453.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-12-19,Asia,Xiaomi Flagship,24326.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-12-19,Europe,Xiaomi Flagship,10066.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-12-19,Latin America,Xiaomi Flagship,4194.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-12-19,Middle East & Africa,Xiaomi Flagship,3355.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-12-19,Asia,POCO,34705.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-12-19,Europe,POCO,14361.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-12-19,Latin America,POCO,5984.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-12-19,Middle East & Africa,POCO,4787.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-12-19,Asia,Black Shark,5514.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-12-19,Europe,Black Shark,2282.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-12-19,Latin America,Black Shark,951.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-12-19,Middle East & Africa,Black Shark,761.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-12-19,Asia,Other,21083.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-12-19,Europe,Other,8724.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-12-19,Latin America,Other,3635.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-12-19,Middle East & Africa,Other,2908.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-12-20,Asia,Redmi,203399.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-12-20,Europe,Redmi,84165.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-12-20,Latin America,Redmi,35069.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-12-20,Middle East & Africa,Redmi,28055.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-12-20,Asia,Xiaomi Flagship,23986.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-12-20,Europe,Xiaomi Flagship,9925.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-12-20,Latin America,Xiaomi Flagship,4135.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-12-20,Middle East & Africa,Xiaomi Flagship,3308.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-12-20,Asia,POCO,34220.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-12-20,Europe,POCO,14160.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-12-20,Latin America,POCO,5900.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-12-20,Middle East & Africa,POCO,4720.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-12-20,Asia,Black Shark,5437.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-12-20,Europe,Black Shark,2250.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-12-20,Latin America,Black Shark,937.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-12-20,Middle East & Africa,Black Shark,750.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-12-20,Asia,Other,20788.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-12-20,Europe,Other,8602.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-12-20,Latin America,Other,3584.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-12-20,Middle East & Africa,Other,2867.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-12-21,Asia,Redmi,183312.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-12-21,Europe,Redmi,75853.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-12-21,Latin America,Redmi,31606.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-12-21,Middle East & Africa,Redmi,25284.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-12-21,Asia,Xiaomi Flagship,21617.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-12-21,Europe,Xiaomi Flagship,8945.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-12-21,Latin America,Xiaomi Flagship,3727.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-12-21,Middle East & Africa,Xiaomi Flagship,2982.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-12-21,Asia,POCO,30840.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-12-21,Europe,POCO,12762.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-12-21,Latin America,POCO,5317.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-12-21,Middle East & Africa,POCO,4254.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-12-21,Asia,Black Shark,4900.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-12-21,Europe,Black Shark,2028.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-12-21,Latin America,Black Shark,845.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-12-21,Middle East & Africa,Black Shark,676.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-12-21,Asia,Other,18735.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-12-21,Europe,Other,7752.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-12-21,Latin America,Other,3230.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-12-21,Middle East & Africa,Other,2584.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-12-22,Asia,Redmi,204007.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-12-22,Europe,Redmi,84417.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-12-22,Latin America,Redmi,35174.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-12-22,Middle East & Africa,Redmi,28139.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-12-22,Asia,Xiaomi Flagship,24057.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-12-22,Europe,Xiaomi Flagship,9955.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-12-22,Latin America,Xiaomi Flagship,4148.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-12-22,Middle East & Africa,Xiaomi Flagship,3318.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-12-22,Asia,POCO,34322.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-12-22,Europe,POCO,14202.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-12-22,Latin America,POCO,5918.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-12-22,Middle East & Africa,POCO,4734.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-12-22,Asia,Black Shark,5453.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-12-22,Europe,Black Shark,2256.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-12-22,Latin America,Black Shark,940.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-12-22,Middle East & Africa,Black Shark,752.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-12-22,Asia,Other,20850.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-12-22,Europe,Other,8627.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-12-22,Latin America,Other,3595.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-12-22,Middle East & Africa,Other,2876.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-12-23,Asia,Redmi,202478.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-12-23,Europe,Redmi,83784.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-12-23,Latin America,Redmi,34910.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-12-23,Middle East & Africa,Redmi,27928.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-12-23,Asia,Xiaomi Flagship,23877.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-12-23,Europe,Xiaomi Flagship,9880.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-12-23,Latin America,Xiaomi Flagship,4117.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-12-23,Middle East & Africa,Xiaomi Flagship,3293.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-12-23,Asia,POCO,34065.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-12-23,Europe,POCO,14096.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-12-23,Latin America,POCO,5873.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-12-23,Middle East & Africa,POCO,4699.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-12-23,Asia,Black Shark,5412.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-12-23,Europe,Black Shark,2240.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-12-23,Latin America,Black Shark,933.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-12-23,Middle East & Africa,Black Shark,747.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-12-23,Asia,Other,20693.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-12-23,Europe,Other,8563.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-12-23,Latin America,Other,3568.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-12-23,Middle East & Africa,Other,2854.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-12-24,Asia,Redmi,203929.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-12-24,Europe,Redmi,84384.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-12-24,Latin America,Redmi,35160.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-12-24,Middle East & Africa,Redmi,28128.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-12-24,Asia,Xiaomi Flagship,24048.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-12-24,Europe,Xiaomi Flagship,9951.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-12-24,Latin America,Xiaomi Flagship,4146.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-12-24,Middle East & Africa,Xiaomi Flagship,3317.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-12-24,Asia,POCO,34309.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-12-24,Europe,POCO,14197.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-12-24,Latin America,POCO,5915.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-12-24,Middle East & Africa,POCO,4732.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-12-24,Asia,Black Shark,5451.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-12-24,Europe,Black Shark,2256.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
2024-12-24,Latin America,Black Shark,940.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,789.8739726027397,978,14,21,9479.764383561644,20538.0
2024-12-24,Middle East & Africa,Black Shark,752.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,631.9041095890411,782,10,15,5410.958904109589,11730.0
2024-12-24,Asia,Other,20842.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,17516.873972602738,21683,3,5,55864.37808219179,108415.0
2024-12-24,Europe,Other,8624.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,7248.356164383562,8972,7,10,38981.50684931507,89720.0
2024-12-24,Latin America,Other,3593.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3020.167123287671,3738,14,21,36215.66027397261,78498.0
2024-12-24,Middle East & Africa,Other,2875.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2416.1260273972603,2991,10,15,20703.739726027397,44865.0
2024-12-25,Asia,Redmi,204374.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,171395.99452054795,212156,3,5,546592.0164383561,1060780.0
2024-12-25,Europe,Redmi,84569.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,70922.45205479451,87789,7,10,381432.8356164384,877890.0
2024-12-25,Latin America,Redmi,35237.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,29551.035616438356,36579,14,21,354444.50136986305,768159.0
2024-12-25,Middle East & Africa,Redmi,28190.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,23640.813698630136,29263,10,15,202536.86301369863,438945.0
2024-12-25,Asia,Xiaomi Flagship,24101.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,20211.794520547945,25018,3,5,64454.61643835617,125090.0
2024-12-25,Europe,Xiaomi Flagship,9973.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,8363.490410958904,10352,7,10,44975.56712328767,103520.0
2024-12-25,Latin America,Xiaomi Flagship,4155.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3484.772602739726,4314,14,21,41807.18356164383,90594.0
2024-12-25,Middle East & Africa,Xiaomi Flagship,3324.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,2787.8356164383563,3451,10,15,23886.643835616436,51765.0
2024-12-25,Asia,POCO,34384.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,28835.490410958904,35693,3,5,91958.5287671233,178465.0
2024-12-25,Europe,POCO,14228.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,11931.94794520548,14769,7,10,64166.36438356164,147690.0
2024-12-25,Latin America,POCO,5928.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4971.641095890411,6154,14,21,59631.024657534246,129234.0
2024-12-25,Middle East & Africa,POCO,4743.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,3977.304109589041,4923,10,15,34071.95890410959,73845.0
2024-12-25,Asia,Black Shark,5463.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,4581.356164383562,5671,3,5,14610.931506849314,28355.0
2024-12-25,Europe,Black Shark,2260.0,Estimasi berbasis shipment Xiaomi 2024 dan struktur wilayah IDC,Actual,1895.7616438356165,2347,7,10,10199.668493150684,23470.0
